ImageId,EncodedPixels
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,81397 2 81657 3 81913 8 81924 4 82171 18 82431 18 82691 18 82950 18 83209 18 83469 15 83729 14 83989 13 84250 10 84511 9 84771 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,22898 2 23158 3 23416 6 23675 7 23935 7 24195 7 24454 8 24714 8 24973 9 25233 9 25492 10 25752 9 26012 9 26272 1 26274 7 26534 6 26797 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,7565 4 7821 9 8079 11 8339 12 8598 13 8858 13 9118 13 9378 13 9638 13 9898 13 10158 13 10419 12 10679 11 10939 10 11199 9 11459 9 11719 8 11980 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,38777 2 39033 2 39036 4 39292 9 39550 12 39810 12 40069 13 40328 14 40587 15 40847 14 41106 14 41364 15 41623 16 41883 15 42143 15 42402 15 42661 16 42921 16 43182 15 43442 8 43453 5 43702 7 43713 5 43971 7 44229 10 44489 11 44750 11 45011 11 45272 11 45532 12 45792 12 46053 12 46314 11 46575 10 46836 8 47096 7 47357 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,74906 1 75165 3 75424 6 75684 6 75943 7 76203 7 76463 6 76723 6 76983 6 77243 5 77504 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,82460 4 82465 2 82719 8 82977 14 83234 17 83492 20 83751 21 84010 22 84268 24 84528 24 84787 25 85046 26 85306 5 85319 13 85579 13 85839 13 86100 11 86360 11 86620 10 86880 10 87141 8 87402 6 87662 4 87923 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,48397 2 48653 12 48911 14 49170 19 49428 22 49688 22 49947 23 50207 23 50467 23 50728 22 50989 21 51250 20 51512 17 51776 11 52036 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,72574 4 72833 6 73092 8 73352 8 73611 8 73870 8 74128 8 74387 9 74649 5 74910 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,21361 5 21620 12 21879 16 22138 17 22398 17 22658 17 22918 15 23179 10 23440 9 23702 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34645 2 34900 9 35160 9 35418 11 35673 15 35931 16 36191 16 36448 14 36707 12 36967 8 37232 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,42961 3 43221 3 43477 8 43735 11 43995 11 44254 12 44514 12 44771 15 45031 14 45290 15 45549 14 45809 13 46069 9 46080 2 46329 9 46591 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,47633 3 47893 4 48153 4 48413 4 48675 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,13055 6 13315 6 13575 7 13836 8 14097 9 14358 8 14618 8 14878 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67661 1 67921 1 68179 8 68438 8 68696 8 68956 8 69216 6 69475 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,20095 4 20355 4 20614 7 20630 6 20873 11 20888 10 21133 12 21148 9 21393 24 21653 24 21912 24 22172 24 22432 24 22690 27 22948 29 23206 32 23466 32 23723 34 23982 34 24242 33 24502 32 24761 26 24790 1 25021 25 25281 12 25294 12 25541 11 25554 11 25802 8 25815 8 26063 5 26323 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,55717 2 55977 2 56232 9 56489 12 56748 13 57008 13 57267 14 57526 14 57785 14 58045 13 58305 12 58566 9 58828 4 58835 1 59088 4 59095 5 59355 6 59614 7 59874 7 60134 7 60394 7 60654 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,15151 2 15411 2 15671 3 15930 5 16190 5 16450 5 16710 5 16969 6 17228 7 17488 7 17748 5 18008 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,62210 2 62468 5 62728 6 62988 6 63248 6 63508 5 63770 1 64030 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,2689 10 2933 6 2946 14 3192 9 3204 16 3452 9 3464 16 3711 28 3972 27 4235 6 4243 13 4495 1 4505 8 4514 2 4765 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14908 7 15168 9 15425 12 15683 14 15944 12 16207 8 16469 6 16729 5 16990 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,56253 4 56509 12 56769 12 57028 14 57287 15 57545 18 57805 17 58064 17 58324 16 58583 17 58843 14 59103 14 59363 12 59624 7 59885 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,77310 6 77569 8 77828 9 78086 11 78346 10 78606 10 78866 10 79126 9 79386 9 79649 5 79911 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,5824 3 6079 13 6336 16 6595 19 6854 21 7114 22 7374 22 7634 22 7893 24 8150 26 8409 27 8667 29 8927 7 8940 15 9187 6 9205 9 9447 6 9707 5 9968 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63268 5 63528 5 63788 5 64048 5 64308 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,41957 6 42216 8 42474 10 42734 11 42994 11 43253 11 43512 12 43772 12 44031 13 44291 12 44550 13 44810 12 45070 12 45329 12 45589 12 45849 11 46109 10 46369 9 46630 5 46891 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16223 1 16483 7 16737 15 16997 15 17256 16 17516 16 17775 17 18036 16 18292 2 18296 15 18551 20 18810 20 19070 19 19331 18 19592 17 19856 12 20117 11 20378 9 20639 8 20900 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,60415 6 60675 6 60935 7 61195 7 61454 9 61722 1 61982 1 62234 10 62493 11 62754 10 63014 9 63275 7 63535 7 63795 5 64056 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,28447 5 28702 12 28960 15 29219 16 29477 18 29736 19 29996 20 30257 19 30517 21 30777 22 31037 22 31296 23 31555 24 31815 23 32074 23 32334 21 32356 1 32594 21 32855 18 33116 16 33377 13 33640 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50297 5 50555 14 50814 16 51073 17 51333 18 51593 19 51852 20 52112 20 52373 19 52633 17 52893 14 53153 14 53413 13 53673 12 53933 12 54193 12 54452 12 54712 12 54972 11 55232 11 55493 10 55754 8 56014 7 56275 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33666 1 33923 9 34183 9 34441 12 34699 15 34957 17 35217 17 35476 18 35735 18 35995 18 36254 19 36514 18 36774 18 37033 17 37293 17 37554 14 37814 13 38074 12 38335 11 38596 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69805 7 70065 7 70323 10 70583 10 70843 9 71103 9 71364 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14952 6 15209 11 15469 11 15727 14 15986 16 16246 17 16506 17 16766 19 17026 19 17287 18 17547 18 17808 17 18068 14 18329 10 18589 10 18851 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,79170 4 79430 5 79689 5 79949 5 80209 3 80468 3 80728 2 80988 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,86710 1 86970 1 87229 5 87235 5 87489 12 87749 12 88008 14 88268 16 88529 16 88789 16 89052 14 89315 11 89576 10 89836 10 90095 11
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,39132 3 39392 7 39651 9 39910 10 40170 9 40429 10 40690 9 40951 7 41211 7 41472 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,54737 6 54997 6 55255 11 55514 13 55773 14 56033 14 56293 14 56553 14 56812 14 57072 14 57332 14 57593 12 57852 11 58112 11 58372 7 58632 6 58892 5 59152 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69050 2 69303 11 69562 12 69822 13 70082 13 70341 4 70346 8 70600 4 70608 6 70860 4 70869 3 71119 6 71129 2 71379 9 71639 10 71899 11 72154 3 72159 11 72413 17 72672 18 72932 17 73192 16 73211 2 73452 23 73713 24 73973 10 73985 12 74234 9 74245 12 74496 6 74504 13 74759 1 74761 1 74764 14 75019 1 75021 1 75023 15 75283 15 75542 16 75803 15 76063 15 76324 24 76585 23 76846 23 77106 23 77365 24 77625 14 77640 9 77885 13 77901 7 78145 12 78161 7 78405 11 78419 9 78665 9 78678 10 78928 3 78937 10 79188 2 79197 9 79457 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63836 3 64096 3 64354 7 64613 9 64873 9 65133 9 65393 9 65653 9 65913 8 66173 8 66434 6 66696 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,59936 1 60196 3 60456 4 60715 5 60975 5 61235 5 61495 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,47721 3 47980 4 48240 6 48499 7 48760 6 49021 3 49281 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,84391 5 84651 6 84910 7 85168 9 85425 12 85685 13 85943 15 86202 15 86466 10 86728 8 86988 5 86994 1 87249 3 87508 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,36817 4 37077 6 37330 14 37585 20 37844 21 38104 22 38363 23 38623 22 38883 22 39145 19 39405 18 39667 14 39929 9
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,32671 6 32930 8 33181 1 33190 8 33440 2 33450 9 33690 29 33948 32 34208 32 34467 33 34727 33 34986 34 35246 34 35506 34 35766 14 35785 15 36046 14 36306 14 36566 14 36827 12 37087 10 37347 8 37609 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,80486 4 80746 5 81006 8 81266 10 81526 11 81787 10 82047 10 82309 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,60735 9 60994 11 61252 13 61510 16 61769 17 62029 17 62288 17 62547 18 62807 17 63067 16 63327 14 63589 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,54496 8 54754 10 55014 11 55272 13 55531 14 55789 16 56049 16 56308 16 56568 16 56828 16 57088 15 57348 14 57608 13 57870 10 58131 9 58391 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,22774 3 23033 16 23293 17 23552 19 23811 20 24070 21 24330 19 24590 19 24849 20 25109 20 25369 21 25629 21 25889 23 26149 23 26409 24 26669 25 26930 7 26938 16 27191 6 27203 11 27453 4 27464 10 27713 2 27725 10 27986 8 28247 6 28508 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,64638 2 64897 3 65156 4 65416 4 65676 4 65935 5 66192 8 66450 11 66709 12 66969 12 67229 12 67489 4 67495 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,89071 4 89330 5 89591 5 89854 2 90114 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69074 4 69319 5 69333 8 69579 6 69592 12 69838 8 69851 13 70096 11 70111 13 70356 28 70616 21 70875 18 71135 17 71395 15 71656 13 71916 11 72177 9 72438 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,45924 4 46183 6 46441 9 46700 11 46960 11 47219 12 47478 13 47737 12 47997 11 48256 11 48516 10 48776 10 49037 7 49298 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,90117 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,39945 3 40205 4 40462 14 40721 18 40981 20 41240 21 41500 22 41759 23 42019 23 42279 23 42540 22 42800 21 43072 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,20703 4 20963 6 21222 7 21481 7 21742 6 22002 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,85189 5 85447 8 85706 9 85966 10 86225 11 86483 14 86742 15 87002 15 87261 16 87521 15 87781 14 88041 14 88301 12 88562 9 88823 6 89084 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,60228 5 60487 8 60747 9 61007 9 61267 10 61527 11 61788 10 62048 10 62308 12 62569 19 62829 21 63089 21 63349 22 63610 23 63870 24 64130 24 64391 23 64651 23 64911 22 65174 19 65435 17 65697 4 65706 4 65957 4 66217 5 66477 5 66737 4 66996 2 67256 2 67515 3 67775 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16550 6 16810 8 17069 10 17329 10 17589 10 17850 10 18110 10 18370 10 18630 10 18890 10 19149 11 19409 10 19669 10 19930 9 20190 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50873 1 50876 4 51132 8 51392 9 51652 10 51911 11 52171 10 52431 10 52691 10 52951 9 53212 6 53473 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,10322 5 10579 8 10835 16 11093 19 11352 21 11612 21 11872 21 12133 18 12393 10 12405 5 12653 10 12665 5 12914 7 12925 6 13175 5 13183 9 13443 9 13702 10 13961 11 14221 10 14482 9 14742 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,89873 2 90133 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,77138 7 77397 9 77657 9 77916 10 78176 11 78436 11 78696 11 78956 11 79216 11 79477 11 79737 10 79997 10 80257 10 80518 9 80778 8 81039 7 81300 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,43614 2 43871 6 44130 8 44388 10 44647 12 44907 12 45167 12 45426 13 45685 14 45944 15 46204 15 46463 16 46722 16 46982 16 47242 16 47502 15 47762 15 48024 13 48284 13 48544 12 48805 10 49066 7 49326 7 49587 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,81307 9 81566 12 81826 12 82084 14 82342 19 82602 19 82862 19 83122 19 83382 19 83642 19 83903 18 84163 18 84425 15 84687 13 84947 13 85210 9 85472 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27750 5 28009 7 28269 8 28528 9 28787 11 29045 14 29305 14 29564 15 29824 15 30084 4 30090 8 30345 1 30350 8 30605 1 30610 6 30871 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33731 3 33987 8 34247 9 34505 11 34765 9 35025 8 35285 8 35545 8 35805 8 36066 7 36327 6 36588 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67534 2 67792 6 68052 6 68311 8 68571 8 68831 9 69091 9 69353 6 69615 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,71441 3 71699 7 71959 7 72218 8 72478 9 72737 10 72997 10 73257 11 73517 11 73777 12 74037 12 74297 12 74558 10 74818 10 75078 10 75338 10 75598 9 75858 9 76118 9 76378 9 76638 8 76900 5 77160 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,53514 3 53771 8 54024 1 54031 8 54284 15 54542 17 54800 17 55059 18 55319 17 55578 16 55838 15 56099 8 56111 3 56359 8 56371 5 56631 6 56891 6 57151 6 57411 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,44667 4 44925 7 45185 7 45444 8 45703 10 45963 9 46223 9 46482 10 46494 4 46742 17 47002 17 47262 16 47523 14 47783 12 48042 13 48302 12 48561 12 48820 13 49079 14 49339 13 49599 12 49859 9 50121 2 50381 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63660 1 63920 4 64177 7 64436 9 64696 10 64956 10 65216 10 65474 13 65733 14 65993 14 66249 18 66508 18 66768 18 67028 18 67287 19 67543 22 67803 5 67812 12 68063 3 68072 12 68323 3 68332 11 68593 9 68855 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,207 4 467 4 727 4 737 5 987 4 996 6 1246 6 1255 4 1506 7 1515 3 1766 8 1775 2 2026 10 2286 12 2546 13 2806 14 3068 13 3329 13 3590 12 3850 12 4111 10 4372 9
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34801 5 35061 7 35320 9 35570 20 35829 21 36088 23 36348 22 36607 22 36867 20 37127 17 37387 17 37648 15 37908 14 38170 12 38430 11 38691 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,41027 5 41287 6 41547 6 41808 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,62870 2 63130 5 63388 7 63648 8 63908 8 64168 6 64430 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,83934 7 84193 9 84452 11 84712 12 84971 13 85231 14 85491 15 85751 16 86011 16 86271 16 86532 14 86792 14 87052 14 87313 12 87574 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,12182 1 12441 3 12699 6 12958 8 13217 9 13477 9 13737 8 13996 8 14256 8 14516 8 14776 7 15037 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,25701 9 25959 11 26219 12 26478 14 26737 14 26997 14 27259 11 27520 9 27780 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,88625 2 88884 3 89141 8 89397 12 89657 13 89920 10 90180 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67314 8 67572 10 67830 12 68090 12 68347 15 68607 14 68867 13 69126 13 69386 13 69646 12 69905 8 69914 2 70165 8 70174 1 70425 8 70685 9 70945 10 71203 1 71205 9 71460 4 71465 9 71720 13 71983 6 72244 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,52491 1 52749 16 53008 17 53267 19 53526 21 53786 22 54045 22 54304 23 54563 24 54822 15 55081 14 55341 13 55601 11 55861 9 56128 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,13748 6 14008 7 14267 8 14526 9 14785 9 15044 10 15304 9 15563 9 15823 8 16083 8 16344 6 16605 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,56654 6 56913 7 56923 3 57173 13 57433 16 57693 20 57953 21 58213 21 58473 22 58734 21 58996 20 59020 1 59257 19 59280 1 59518 18 59540 1 59786 9 59798 3 60047 13 60307 13 60569 1 60574 6 60835 6 61096 5 61356 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,46781 2 47040 3 47297 7 47556 10 47815 12 48074 13 48334 14 48594 14 48857 11 49121 6 49383 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,11160 3 11419 4 11431 2 11678 15 11938 19 12199 22 12461 20 12722 19 12984 17 13245 14
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,28063 2 28322 3 28580 8 28839 11 29099 11 29359 11 29619 11 29879 11 29891 2 30140 14 30400 13 30661 12 30923 1 30931 1 31191 1 31451 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,74870 1 75128 3 75379 14 75639 14 75899 14 76159 14 76419 15 76679 14 76939 14 77199 14 77459 14 77719 13 77739 2 77979 13 77999 2 78240 12 78253 8 78501 20 78762 19 79022 7 79030 11 79283 6 79290 11 79544 3 79551 10 79810 11 80070 11 80331 10 80591 10 80852 9 81112 9 81374 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,240 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,18190 5 18450 5 18708 9 18967 10 19227 11 19487 11 19747 12 20007 12 20267 14 20527 14 20787 12 20800 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,36138 3 36398 3 36654 7 36913 8 37172 9 37432 9 37691 10 37950 11 38210 11 38469 12 38729 12 38989 12 39249 12 39509 12 39769 12 40030 11 40291 10 40551 10 40812 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,22097 4 22353 8 22613 8 22873 8 23132 9 23392 9 23652 9 23912 9 24171 10 24431 10 24691 10 24952 9 25212 9 25472 9 25732 9 25993 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,6240 1 6500 1 6760 1 7014 4 7020 1 7273 8 7533 8 7792 9 8052 9 8312 9 8573 8 8833 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,68379 2 68637 4 68895 6 69155 6 69414 7 69673 8 69933 8 70193 8 70453 7 70713 6 70974 4 71234 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,254 7 514 7 774 7 1034 7 1294 7 1555 6 1815 6 2076 5 2337 4 2600 1 2860 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,29120 1 29380 1 29638 3 29897 3 30157 3 30417 3 30677 3 30937 3 31198 3 31458 3 31719 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,58051 14 58563 14 59073 18 59585 18 60097 19 60609 26 61121 26 61635 24 62147 24 62659 21 63171 20 63683 20 64197 14 64709 14 65222 6 65735 4 66247 4
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,37579 4 38091 4 38601 8 39113 8 39624 10 40135 12 40647 12 41159 12 41671 12 42182 14 42693 16 43205 16 43717 16 44229 16 44740 14 45251 14 45763 14 46275 12 46787 12 47299 12 47811 12 48323 12 48835 10 49347 10 49859 10 50371 10 50883 10
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,48899 2 49411 2 49922 4 50415 24 50927 24 51441 24 51953 24 52465 24 52977 24 53489 24 54001 26 54513 26 55026 26 55539 34 56051 34 56565 32 57077 32 57596 26 58109 26 58621 26 59135 24 59647 24 60158 25 60657 38 61169 38 61677 28 61711 8 62189 28 62223 8 62700 26 62736 8 63211 26 63249 10 63723 26 63761 10 64233 26 64271 14 64745 26 64783 14 65257 26 65294 16 65769 26 65805 18 66281 26 66317 18 66771 12 66793 24 66827 26 67283 12 67305 24 67339 26 67794 14 67818 22 67851 26 68305 18 68331 20 68363 26 68817 18 68843 20 68875 26 69327 46 69387 26 69839 46 69899 26 70350 47 70412 25 70861 48 70925 24 71373 48 71437 24 71887 46 71949 24 71991 2 72399 46 72461 24 72503 2 72911 47 72973 24 73014 4 73423 48 73485 24 73523 10 73935 48 73997 24 74035 10 74451 12 74471 24 74509 26 74539 18 74963 12 74983 24 75021 26 75051 18 75476 8 75502 17 75533 25 75562 19 75989 6 76015 16 76045 24 76073 20 76501 6 76527 16 76557 24 76585 20 77039 14 77079 10 77099 16 77551 14 77591 10 77611 16 78063 13 78124 15 78575 12 78637 14 79087 12 79149 14 79595 8 79661 14 80107 8 80173 14 80618 9 80684 15 81129 10 81187 2 81193 18 81641 10 81699 2 81705 18 82153 10 82187 4 82199 32 82665 10 82699 4 82711 32 83177 10 83210 6 83222 32 83689 10 83719 46 84201 10 84231 46 84713 10 84743 46 85225 10 85255 46 85737 11 85766 46 86249 12 86277 46 86761 12 86789 46 87273 14 87297 48 87785 14 87809 48 88298 14 88320 48 88811 68 89323 68 89837 64 90349 64 90864 61 91377 60 91889 60 92403 56 92915 56 93427 53 93939 52 94451 52 94967 44 95479 44 95994 38 96507 36 97019 36 97535 14 98047 14
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,82137 2 82649 2 83160 4 83671 6 84183 6 84695 4 85207 4
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,33511 4 34023 4 34535 3 35047 2 35559 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,28413 18 28925 18 29436 20 29945 26 30457 26 30967 40 31479 40 31990 42 32501 46 33013 46 33525 50 34037 50 34548 52 35059 58 35571 58 36083 66 36595 66 37107 66 37619 66 38131 66 38645 20 38673 38 39157 20 39185 38 39670 19 39698 36 40183 18 40211 34 40695 18 40723 34 41209 16 41243 22 41271 8 41721 16 41755 22 41783 8 42233 16 42268 20 42294 8 42745 16 42781 18 42805 8 43257 16 43293 18 43317 8 43769 6 43809 28 44281 6 44321 28 44833 27 45345 26 45857 26 46369 36 46881 36 47393 37 47905 38 48417 38 48929 10 48945 22 49441 10 49457 22 49970 21 50483 20 50995 20 51507 18 52019 18 52530 19 53041 20 53553 20 54065 18 54577 18 55089 17 55601 16 56113 16 56625 14 57137 14 57648 14 58159 14 58671 14 59183 14 59695 14 60207 14 60719 14 61231 14 61743 12 62255 12 62768 10 63281 8 63793 8 64307 2 64819 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,45335 2 45847 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,69431 4 69943 4
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,148811 12 149323 12 149834 14 150343 24 150855 24 151363 34 151875 34 152386 36 152897 48 152947 22 153409 48 153459 22 153921 78 154433 78 154944 80 155453 84 155965 84 156477 86 156989 86 157500 88 158011 90 158523 90 159035 92 159547 92 160059 93 160571 94 161083 94 161597 92 162109 92 162621 92 163133 92 163645 92 164157 92 164669 92 165181 93 165693 94 166205 94 166717 94 167229 94 167740 96 168251 98 168763 98 169273 102 169785 102 170297 103 170809 104 171321 104 171831 106 172343 106 172855 106 173367 106 173879 106 174391 106 174903 106 175415 105 175927 104 176439 104 176951 104 177463 104 177975 104 178487 104 178999 104 179511 106 180023 106 180535 106 181047 106 181559 106 182071 106 182583 106 183095 106 183607 106 184119 106 184631 108 185143 108 185656 106 186169 104 186681 104 187195 102 187707 102 188220 101 188733 100 189245 100 189759 98 190271 98 190783 97 191295 96 191807 96 192319 96 192831 96 193343 96 193855 96 194367 96 194881 92 195393 92 195905 91 196417 90 196929 90 197447 84 197959 84 198474 80 198987 78 199499 78 200013 74 200525 74 201040 71 201553 70 202065 70 202581 64 203093 64 203606 62 204119 60 204631 60 205145 54 205657 54 206170 50 206683 48 207195 48 207709 34 208221 34 208734 30 209247 28 209759 28 210275 20 210787 20
